Figure Type: line chart
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"line chart","closed-ended infinite answer set visual","0.41","0.46","0.4","0.41","0.46","0.4","0.94","0.95","0.93"
"line chart","closed-ended infinite answer set non-visual","0.61","0.66","0.59","0.61","0.66","0.59","0.95","0.95","0.95"
"line chart","closed-ended finite answer set binary visual","0.66","0.66","0.66","0.66","0.66","0.66","1.0","1.0","1.0"
"line chart","closed-ended finite answer set binary non-visual","0.79","0.79","0.79","0.79","0.79","0.79","1.0","1.0","1.0"
"line chart","closed-ended finite answer set non-binary visual","0.65","0.65","0.65","0.65","0.65","0.65","0.99","0.99","0.99"
"line chart","closed-ended finite answer set non-binary non-visual","0.63","0.66","0.62","0.63","0.66","0.62","0.98","0.98","0.98"
"line chart","unanswerable","0.42","0.43","0.42","0.42","0.43","0.42","0.9","0.89","0.9"


Figure Type: Line Chart,Table
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Line Chart,Table","closed-ended infinite answer set visual","0.5","0.5","0.5","0.5","0.5","0.5","0.94","0.94","0.94"
"Line Chart,Table","closed-ended infinite answer set non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Line Chart,Table","closed-ended finite answer set binary visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Line Chart,Table","closed-ended finite answer set binary non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Line Chart,Table","closed-ended finite answer set non-binary visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Line Chart,Table","closed-ended finite answer set non-binary non-visual","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"Line Chart,Table","unanswerable","0.0","0.0","0.0","0.0","0.0","0.0","0.86","0.88","0.84"


Figure Type: tree
QA Type: closed-ended infinite answer set visual
