Figure Type: line chart
QA Type: closed-ended infinite answer set visual
"box plot","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: neural networks
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"neural networks","closed-ended infinite answer set visual","0.16","0.1","0.43","0.16","0.1","0.43","0.81","0.76","0.88"
"neural networks","closed-ended infinite answer set non-visual","0.39","0.27","0.71","0.39","0.27","0.71","0.83","0.78","0.88"
"neural networks","closed-ended finite answer set binary visual","0.29","0.18","0.71","0.29","0.18","0.71","0.82","0.76","0.89"
"neural networks","closed-ended finite answer set binary non-visual","0.29","0.18","0.71","0.29","0.18","0.71","0.82","0.76","0.89"
"neural networks","closed-ended finite answer set non-binary visual","0.06","0.04","0.14","0.06","0.04","0.14","0.81","0.76","0.88"
"neural networks","closed-ended finite answer set non-binary non-visual","0.48","0.34","0.9","0.48","0.34","0.9","0.82","0.78","0.87"
"neural networks","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: confusion matrix
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"confusion matrix","closed-ended infinite answer set visual","0.11","0.08","0.22","0.11","0.08","0.22","0.81","0.77","0.86"
"confusion matrix","closed-ended infinite answer set non-visual","0.2","0.14","0.42","0.2","0.14","0.42","0.82","0.77","0.88"
"confusion matrix","closed-ended finite answer set binary visual","0.33","0.21","0.83","0.33","0.21","0.83","0.82","0.76","0.89"
"confusion matrix","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"confusion matrix","closed-ended finite answer set non-binary visual","0.2","0.12","0.5","0.2","0.12","0.5","0.82","0.76","0.88"
"confusion matrix","closed-ended finite answer set non-binary non-visual","0.42","0.29","0.78","0.42","0.29","0.78","0.84","0.79","0.88"
"confusion matrix","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: graph
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"graph","closed-ended infinite answer set visual","0.19","0.14","0.4","0.19","0.14","0.4","0.82","0.78","0.86"
"graph","closed-ended infinite answer set non-visual","0.05","0.04","0.06","0.05","0.04","0.06","0.81","0.76","0.87"
"graph","closed-ended finite answer set binary visual","0.27","0.17","0.67","0.27","0.17","0.67","0.82","0.76","0.89"
"graph","closed-ended finite answer set binary non-visual","0.33","0.21","0.83","0.33","0.21","0.83","0.82","0.76","0.89"
"graph","closed-ended finite answer set non-binary visual","0.29","0.2","0.58","0.29","0.2","0.58","0.81","0.77","0.86"
"graph","closed-ended finite answer set non-binary non-visual","0.29","0.21","0.54","0.29","0.21","0.54","0.81","0.78","0.86"
"graph","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: bar chart
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"bar chart","closed-ended infinite answer set visual","0.23","0.15","0.5","0.23","0.15","0.5","0.83","0.78","0.89"
"bar chart","closed-ended infinite answer set non-visual","0.2","0.13","0.43","0.2","0.13","0.43","0.82","0.78","0.86"
"bar chart","closed-ended finite answer set binary visual","0.17","0.11","0.43","0.17","0.11","0.43","0.82","0.76","0.89"
"bar chart","closed-ended finite answer set binary non-visual","0.23","0.14","0.57","0.23","0.14","0.57","0.82","0.76","0.89"
"bar chart","closed-ended finite answer set non-binary visual","0.26","0.17","0.57","0.26","0.17","0.57","0.83","0.77","0.89"
"bar chart","closed-ended finite answer set non-binary non-visual","0.1","0.07","0.19","0.1","0.07","0.19","0.81","0.76","0.86"
"bar chart","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Histogram
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Histogram","closed-ended infinite answer set visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Histogram","closed-ended infinite answer set non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.86","0.8","0.94"
"Histogram","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Histogram","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Histogram","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Histogram","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Histogram","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: venn diagram
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"venn diagram","closed-ended infinite answer set visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"venn diagram","closed-ended infinite answer set non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.75","0.88"
"venn diagram","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"venn diagram","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"venn diagram","closed-ended finite answer set non-binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"venn diagram","closed-ended finite answer set non-binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"venn diagram","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Neural Networks
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Neural Networks","closed-ended infinite answer set visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.75","0.88"
"Neural Networks","closed-ended infinite answer set non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Neural Networks","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Neural Networks","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Neural Networks","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Neural Networks","closed-ended finite answer set non-binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Neural Networks","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Architecture Diagram
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Architecture Diagram","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.77","0.76","0.77"
"Architecture Diagram","closed-ended infinite answer set non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.89"
"Architecture Diagram","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Architecture Diagram","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Architecture Diagram","closed-ended finite answer set non-binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Architecture Diagram","closed-ended finite answer set non-binary non-visual","0.44","0.29","1.0","0.44","0.29","1.0","0.84","0.8","0.88"
"Architecture Diagram","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Vector plot
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Vector plot","closed-ended infinite answer set visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.75","0.88"
"Vector plot","closed-ended infinite answer set non-visual","0.57","0.4","1.0","0.57","0.4","1.0","0.82","0.78","0.86"
"Vector plot","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Vector plot","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Vector plot","closed-ended finite answer set non-binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Vector plot","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Vector plot","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: histogram
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"histogram","closed-ended infinite answer set visual","0.22","0.2","0.25","0.22","0.2","0.25","0.86","0.83","0.89"
"histogram","closed-ended infinite answer set non-visual","0.56","0.5","0.62","0.44","0.4","0.5","0.86","0.85","0.88"
"histogram","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"histogram","closed-ended finite answer set binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.89"
"histogram","closed-ended finite answer set non-binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"histogram","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.75","0.88"
"histogram","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Scatter Plot
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Scatter Plot","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.8","0.77","0.84"
"Scatter Plot","closed-ended infinite answer set non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.77","0.76","0.78"
"Scatter Plot","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Scatter Plot","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Scatter Plot","closed-ended finite answer set non-binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Scatter Plot","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Scatter Plot","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Other
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Other","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Other","closed-ended infinite answer set non-visual","0.67","0.5","1.0","0.67","0.5","1.0","0.9","0.85","0.95"
"Other","closed-ended finite answer set binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.88"
"Other","closed-ended finite answer set binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.89"
"Other","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Other","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Other","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Graph
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Graph","closed-ended infinite answer set visual","0.43","0.3","0.75","0.43","0.3","0.75","0.88","0.85","0.92"
"Graph","closed-ended infinite answer set non-visual","0.47","0.34","0.88","0.47","0.34","0.88","0.88","0.83","0.92"
"Graph","closed-ended finite answer set binary visual","0.2","0.12","0.5","0.2","0.12","0.5","0.82","0.76","0.89"
"Graph","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Graph","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Graph","closed-ended finite answer set non-binary non-visual","0.2","0.12","0.5","0.2","0.12","0.5","0.81","0.76","0.88"
"Graph","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Line Chart,Bar Chart
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Line Chart,Bar Chart","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Line Chart,Bar Chart","closed-ended infinite answer set non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.79","0.76","0.82"
"Line Chart,Bar Chart","closed-ended finite answer set binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.88"
"Line Chart,Bar Chart","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Line Chart,Bar Chart","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Line Chart,Bar Chart","closed-ended finite answer set non-binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Line Chart,Bar Chart","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Flow chart
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Flow chart","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.79","0.78","0.79"
"Flow chart","closed-ended infinite answer set non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.8","0.82"
"Flow chart","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Flow chart","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Flow chart","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Flow chart","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.79","0.76","0.82"
"Flow chart","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Tree
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Tree","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.88"
"Tree","closed-ended infinite answer set non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.78","0.77","0.79"
"Tree","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Tree","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Tree","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Tree","closed-ended finite answer set non-binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Tree","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Tree,Graph
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Tree,Graph","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.78","0.76","0.81"
"Tree,Graph","closed-ended infinite answer set non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.88"
"Tree,Graph","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Tree,Graph","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Tree,Graph","closed-ended finite answer set non-binary visual","0.6","0.43","1.0","0.6","0.43","1.0","0.9","0.85","0.96"
"Tree,Graph","closed-ended finite answer set non-binary non-visual","0.67","0.5","1.0","0.67","0.5","1.0","0.89","0.84","0.95"
"Tree,Graph","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Illustrative diagram
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Illustrative diagram","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.86","0.83","0.88"
"Illustrative diagram","closed-ended infinite answer set non-visual","0.57","0.4","1.0","0.57","0.4","1.0","0.82","0.77","0.87"
"Illustrative diagram","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Illustrative diagram","closed-ended finite answer set binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.82","0.76","0.89"
"Illustrative diagram","closed-ended finite answer set non-binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Illustrative diagram","closed-ended finite answer set non-binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.81","0.76","0.88"
"Illustrative diagram","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


Figure Type: Line Chart,Scatter Plot
QA Type: closed-ended infinite answer set visual
"figure_type","qa_type","rouge1_fmeasure","rouge1_precision","rouge1_recall","rougeL_fmeasure","rougeL_precision","rougeL_recall","bertscore_f1","bertscore_precision","bertscore_recall"
"Line Chart,Scatter Plot","closed-ended infinite answer set visual","0.0","0.0","0.0","0.0","0.0","0.0","0.79","0.77","0.81"
"Line Chart,Scatter Plot","closed-ended infinite answer set non-visual","0.57","0.4","1.0","0.57","0.4","1.0","0.9","0.85","0.96"
"Line Chart,Scatter Plot","closed-ended finite answer set binary visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Line Chart,Scatter Plot","closed-ended finite answer set binary non-visual","0.4","0.25","1.0","0.4","0.25","1.0","0.82","0.76","0.89"
"Line Chart,Scatter Plot","closed-ended finite answer set non-binary visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Line Chart,Scatter Plot","closed-ended finite answer set non-binary non-visual","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.76","0.88"
"Line Chart,Scatter Plot","unanswerable","0.9","0.82","1.0","0.9","0.82","1.0","0.95","0.91","0.99"


